"","MG_A0","MG_A1","MG_A2","MG_A3","MG_B0","MG_B1","MG_B2","MG_B3","MG_C0","MG_C1","MG_C2","MG_C3","MG_Ct_qPCR_pos_zymo","MG_E0","MG_E1","MG_E2","MG_E3","MG_F0","MG_F1","MG_F2","MG_F3","MG_G0","MG_G1","MG_G2","MG_G3","MG_I0","MG_I1","MG_I2","MG_I3","MG_J0","MG_J1","MG_J2","MG_J3","MG_K0","MG_K1","MG_K2","MG_K3","MG_L0","MG_L1","MG_L2","MG_L3","MG_M0","MG_M1","MG_M2","MG_M3","MG_N0","MG_N1","MG_N2","MG_N3","MG_O0","MG_O1","MG_O2","MG_O3","MG_P0","MG_P1","MG_P2","MG_P3","MG_Q0","MG_Q1","MG_Q2","MG_Q3","MG_R0","MG_R1","MG_R2","MG_R3","MG_S0","MG_S1","MG_S2","MG_S3","MG_T0","MG_T1","MG_T2","MG_T3"
"Microscillaceae",0,0.0196987253765933,0.037646472201446,0.0388349514563107,0,0,0,0,0,0.041529501139529,0.0205942924389526,0,0,0,0,0,0,0,0.0172465960665658,0,0.00898811249637576,0,0.0222747215659804,0.0278670953912111,0.0264350453172205,0,0.0211601605253557,0.00536711034778875,0,0,0.0429645542427497,0,0,0,0.051168667087808,0.00895522388059702,0,0,0.0821576763485477,0,0.0404040404040404,0,0.0459057071960298,0.00485159817351598,0.00624739691795085,0,0.0576794097920858,0.0308166409861325,0,0,0.00965018094089264,0,0,0,0,0,0,0,0,0.0101694915254237,0,0,0,0,0.0257966616084977,0,0,0,0,0,0.0107449856733524,0,0
"Microtrichaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000639181847235539,0.0107224917028338,0,0,0,0.00226928895612708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031496062992126,0,0,0,0,0,0,0,0.00494466682364022,0,0,0,0,0,0,0,0,0,0,0,0.00356083086053412
"Monoglobaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107449856733524,0,0
"Moraxellaceae",0.012255138473415,0.0312862108922364,0.0196958364497632,0.0147942672214517,0.00780561500692434,0.016144578313253,0.0058055152394775,0,0.00548847420417124,0,0.0111797587525743,0,0,0,0.00791422006637733,0.0146750524109015,0,0,0,0.0204647936177593,0.010147868947521,0,0,0,0,0,0,0,0,0,0,0.0106382978723404,0,0,0,0.00895522388059702,0.00850492390331244,0,0.0385892116182573,0.0264806378132118,0.0202020202020202,0.00973088034058081,0,0,0,0,0,0,0.00590405904059041,0,0,0,0,0.00372717107715244,0,0.0136443661971831,0,0.0111111111111111,0.06426735218509,0,0,0,0,0,0,0,0.0717896865520728,0.0604651162790698,0,0,0,0,0.0300692383778437
"Morganellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MWH-UniP1_aquatic_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005125284738041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mycobacteriaceae",0,0,0.0179506357516829,0,0.00352511645474002,0,0.00331743727970143,0.00867601616353696,0,0,0,0.0146842878120411,0,0.0118248641738575,0,0.0263551961665169,0.0320713391739675,0,0,0.021505376344086,0,0.00206853134274665,0,0,0,0.0169142857142857,0.00510762495439621,0.023829969944182,0.0247584541062802,0.01093344266776,0,0.00368248772504092,0.0184453227931489,0,0,0.00613598673300166,0.0129811996418979,0.0141803743618832,0,0.005125284738041,0,0.00638589022350616,0,0.00827625570776256,0.0087463556851312,0,0,0,0,0,0.0244270205066345,0.0266700533401067,0.016310461192351,0.0141632500931793,0,0.0118838028169014,0,0,0.0327763496143959,0.0164648910411622,0.00847657169766894,0,0,0,0,0.0044543429844098,0,0,0.0135176651305684,0.0105519480519481,0,0,0.00257171117705242
"Myxococcaceae",0,0,0,0.00369856680536292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513285024154589,0,0,0,0.00351339481774264,0,0,0.0104477611940299,0.00984780662488809,0,0,0,0,0,0,0,0,0,0.00704225352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635742877325171,0,0,0,0,0,0,0,0.0119815668202765,0,0,0,0.00257171117705242
"Nakamurellaceae",0.00482485766669883,0.0166087292390884,0.018698578908003,0,0,0,0,0.00855716662705015,0.00274423710208562,0,0.0279493968814357,0,0,0.00266325769681474,0,0,0,0,0,0,0.0113076253986663,0,0,0,0,0.00297142857142857,0,0,0.00543478260869565,0.00601339346726801,0.0424274973147154,0.0145253682487725,0.0171277997364954,0.0142031379025599,0,0.012106135986733,0.0170098478066249,0,0.0112033195020747,0.0125284738041002,0,0.0150524555268359,0.0173697270471464,0.0134132420091324,0.0466472303206997,0.0021291696238467,0,0,0.0162361623616236,0,0.0307599517490953,0.0231140462280925,0.0238470191226097,0,0.0269163253364541,0,0,0,0.0443444730077121,0,0,0,0,0.0303030303030303,0,0,0,0.0755813953488372,0.0119815668202765,0,0.0186246418338109,0,0.0120672601384768
"Neisseriaceae",0,0,0.00698080279232112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495458298926507,0,0,0,0,0.016597510373444,0,0,0,0,0,0,0,0,0,0.0180811808118081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitrosococcaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136668033347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111176126389702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitrosomonadaceae",0.00057898292000386,0,0,0,0,0,0,0,0,0.026335781210433,0,0.0025697503671072,0,0.00021306061574518,0,0,0,0,0.0158850226928896,0,0,0,0,0,0.00151057401812689,0,0,0.0090167453842851,0,0,0,0,0,0,0,0.00381426202321725,0,0,0,0,0,0,0,0,0,0,0,0.0115562403697997,0,0,0,0.00381000762001524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593471810089021
"Nitrososphaeraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053612458514169,0,0,0,0,0,0,0,0,0,0,0.00914285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291545189504373,0,0.0107310529845741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334075723830735,0,0,0,0,0,0,0.0029673590504451
"Nitrospiraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899887514060742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nocardiaceae",0,0,0,0,0.00428049855218431,0.00409638554216867,0,0,0.00823271130625686,0.00785008863003292,0.00912032950867902,0.0225770925110132,0,0.0135293490998189,0,0.04282719377059,0.0206508135168961,0.00682276321910374,0,0.01491501907735,0.0136271383009568,0,0,0,0,0.00548571428571429,0,0.0266208673250322,0.00785024154589372,0.00929342626759601,0,0.016366612111293,0,0.0153592072667217,0.00915982312065698,0.00779436152570481,0,0.0103989411987143,0.00663900414937759,0.00968109339407745,0,0.0279762809791698,0,0.0091324200913242,0,0.00326472675656494,0.0140845070422535,0,0,0.0069790628115653,0,0.0330200660401321,0.013273340832396,0.00260901975400671,0,0.0176056338028169,0,0.0325396825396825,0,0.00871670702179177,0.0489757475865317,0,0.048661800486618,0.0202020202020202,0,0.00501113585746102,0,0,0.00399385560675883,0,0.0429799426934097,0.0269430051813472,0.0235410484668645
"Nocardioidaceae",0.0112901669400753,0.0363074546156817,0.0154574918972825,0.0383726306056403,0,0,0.0449927431059507,0,0.0296377607025247,0.00785008863003292,0.020888496616652,0.0126651982378855,0,0.0219452434217535,0.0456982384477917,0,0.0550688360450563,0,0.00226928895612708,0.0110995490808186,0.00318933024064946,0,0.0114748565642929,0.0196498749553412,0,0.0137142857142857,0.0149580445093032,0.0373550880206097,0.0492149758454106,0.025146918135848,0,0.0464402618657938,0.0390865173473869,0,0.00884396715097915,0.0296849087893864,0,0.0276044620911325,0,0.0150911161731207,0.0148148148148148,0.0158126805534438,0.00992555831265509,0.0131278538812785,0.0387338608912953,0.0028388928317956,0.005700871898055,0,0.0136531365313653,0.034147557328016,0.051869722557298,0.0101600203200406,0.0561304836895388,0.00447260529258293,0,0.03125,0,0,0.0584832904884319,0.0576271186440678,0,0,0.0632603406326034,0.0363636363636364,0,0,0,0,0.0043010752688172,0.00405844155844156,0.0293696275071633,0,0
"Nostocaceae",0,0,0.00349040139616056,0.00184928340268146,0,0,0.00414679659962679,0,0,0,0,0.00954478707782672,0.000866467700009627,0,0,0.00239592692422881,0.00578848560700876,0.00155062800434176,0.00695915279878971,0.00589663544918488,0.00927805160916208,0,0,0.00857449088960343,0.0324773413897281,0,0.00948558920102152,0.00450837269214255,0.00120772946859903,0,0,0.00511456628477905,0.00351339481774264,0,0,0.00630182421227197,0,0.00113442994895065,0.00746887966804979,0,0,0,0,0.00313926940639269,0.00291545189504373,0,0,0,0,0,0,0.00203200406400813,0,0,0,0,0,0,0,0,0,0,0,0,0.0136570561456753,0,0.0171890798786653,0,0,0,0,0,0
"NS11-12_marine_group",0,0.015063731170336,0.0254300673148841,0.0263522884882108,0,0.00409638554216867,0,0,0.00548847420417124,0.0344390985059509,0.0335392762577229,0.00569016152716593,0,0,0.0316568802655093,0,0.00860450563204005,0,0,0,0,0,0.00978737765777928,0.0521614862450875,0,0,0.00948558920102152,0,0.00483091787439614,0,0,0,0.00527009222661397,0,0.0372710044219836,0.0107794361525705,0.00760966875559534,0,0.0315352697095436,0,0.0356902356902357,0,0,0,0,0,0.0164319248826291,0.024653312788906,0,0,0,0,0,0,0,0,0,0,0,0.0145278450363196,0,0,0,0,0,0,0,0,0,0,0.00931232091690544,0,0
"NS9_marine_group",0,0.00270374662031672,0,0,0,0,0.00953763217914161,0.00130734490135488,0.00164654226125137,0.0167130919220056,0.0088261253309797,0.00954478707782672,0,0,0.00612713811590503,0,0.00281602002503129,0,0.00363086232980333,0,0,0,0,0,0,0.00205714285714286,0.00474279460051076,0,0,0,0,0,0.0342555994729908,0,0.0132659507264687,0,0.0107430617726052,0,0.00622406639004149,0,0.0121212121212121,0,0,0,0.00208246563931695,0,0.00335345405767941,0,0,0,0.00331724969843185,0.00914401828803658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121776504297994,0,0
"Obscuribacteraceae",0,0,0.0099725754176016,0,0,0,0,0,0,0,0.00558987937628714,0.00183553597650514,0,0,0,0.0158730158730159,0,0,0,0,0,0,0,0,0,0,0,0.0051524259338772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00959409594095941,0,0,0,0,0,0,0,0.0246478873239437,0,0,0,0,0,0.0194647201946472,0,0,0,0,0.0116279069767442,0,0,0,0,0
"Omnitrophaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Opitutaceae",0,0,0,0,0,0.00674698795180723,0.00476881608957081,0,0,0.011142061281337,0,0.00220264317180617,0,0,0.00919070717385754,0,0,0.00139556520390758,0.00665658093797277,0.0135275754422477,0,0,0.0212622342220722,0,0,0,0,0,0.00483091787439614,0,0,0,0,0,0,0,0,0,0,0,0,0.00106431503725103,0,0,0,0,0.0144198524480215,0,0.0129151291512915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989119683481701
"Oscillatoriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808625336927224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oscillospiraceae",0,0,0,0,0,0,0,0,0.00109769484083425,0,0,0,0,0,0,0,0.0045369211514393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490998363338789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286091549295775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oxalobacteraceae",0.033195020746888,0.0266512166859791,0.00723011717776116,0.0328247803975959,0.0341180914012338,0,0.012855069458843,0.00736867126218208,0,0,0,0.0167033773861968,0,0.032704804516885,0,0.0101826894279724,0.0220588235294118,0.130562877965576,0.00151285930408472,0.0298300381547,0.0371122064366483,0.00782444464430255,0,0.0385852090032154,0.0377643504531722,0.00937142857142857,0,0.0184628595963933,0.0036231884057971,0.00601339346726801,0.00107411385606874,0.0141162029459902,0.0127360562143171,0,0,0.0291873963515755,0,0.00378143316316884,0.0282157676348548,0.012243735763098,0,0.0932035882621256,0.0148883374689826,0.00114155251141553,0.0162432319866722,0.0105039034776437,0.01140174379611,0,0,0.0149551345962114,0.017189384800965,0.0419100838201676,0.0093363329583802,0.0380171449869549,0,0,0,0.00793650793650794,0,0,0,0,0,0.0202020202020202,0,0.0465850037119525,0,0,0.00522273425499232,0.0844155844155844,0,0.00932642487046632,0.0553907022749753
"Oxobacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232445520581114,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paenibacillaceae",0.00521084628003474,0.0204712244109695,0,0.00693481276005548,0.00289563137353645,0.00891566265060241,0.00476881608957081,0.00130734490135488,0,0,0.130920859076199,0.0115638766519824,0,0.00287631831255992,0.00255297421496043,0.00419287211740042,0,0.00744301442084044,0.00635400907715582,0.0312174817898023,0,0,0.0128248396895039,0.0493033226152197,0,0.0198857142857143,0,0,0.0253623188405797,0,0,0.00490998363338789,0,0.00280759702725021,0,0.00928689883913764,0.0170098478066249,0.00831915295897145,0.020746887966805,0.005125284738041,0,0.00562566519689828,0,0.00199771689497717,0.00957934194085798,0.00326472675656494,0,0,0.0542435424354244,0,0.00784077201447527,0.00304800609601219,0.00967379077615298,0,0,0.0651408450704225,0.0216297786720322,0.0380952380952381,0,0.00871670702179177,0,0,0.0267639902676399,0,0.0280728376327769,0,0,0.0151162790697674,0,0.00162337662337662,0,0,0.000989119683481701
"Paludibacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469483568075117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parachlamydiaceae",0,0,0,0,0,0,0.00539083557951483,0.00130734490135488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149580445093032,0.0098754830399313,0.00483091787439614,0,0,0.00306873977086743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149551345962114,0,0,0.0103487064116985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parvibaculaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966079862601975,0,0,0,0,0.0215195432586737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasteurellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277349768875193,0.00590405904059041,0,0,0,0,0,0.00585137507314219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pectobacteriaceae",0,0,0,0,0,0.0103614457831325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187304890738814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pedosphaeraceae",0,0.00579374275782155,0,0.00554785020804438,0,0.00385542168674699,0.0170018660584698,0,0,0,0.00853192115328038,0.012848751835536,0,0,0.0171049272402349,0.00928421683138664,0.00156445556946183,0,0.00590015128593041,0.0104058272632674,0,0.000449680726684054,0,0,0,0.00548571428571429,0,0.00966079862601975,0.00301932367149758,0,0,0,0,0.000990916597853014,0,0.00381426202321725,0.0196956132497762,0,0,0,0,0,0,0,0.00749687630154102,0,0.00972501676727029,0,0,0,0.00211097708082027,0.00101600203200406,0.00123734533183352,0,0.00175541252194266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peptostreptococcaceae",0,0.0104287369640788,0.00648217402144104,0,0,0,0.00746423387932822,0.000950796291894462,0,0,0,0,0,0,0,0,0,0.000775314002170879,0,0,0,0,0,0,0,0.00297142857142857,0.00912075884713608,0.00407900386431945,0.0147946859903382,0,0,0.00470540098199673,0.0263504611330698,0,0,0,0.0174574753804834,0,0,0.00996583143507973,0,0,0.0136476426799007,0.00313926940639269,0.0166597251145356,0,0,0,0.0199261992619926,0,0,0.0119380238760478,0,0,0,0,0,0,0,0,0,0,0,0.0292929292929293,0,0,0,0,0.0122887864823349,0,0,0,0.019782393669634
"Phaselicystidaceae",0.00028949146000193,0,0,0.00832177531206657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010590015128593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phormidiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000685714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phycisphaeraceae",0,0,0,0,0,0,0.00953763217914161,0,0,0,0,0,0,0,0.0153178452897626,0.0233602875112309,0,0,0.00741301059001513,0,0.0113076253986663,0,0,0,0,0,0,0,0.00664251207729469,0,0,0,0,0,0,0.00812603648424544,0.0255147717099373,0,0,0,0,0,0.0148883374689826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pirellulaceae",0,0,0,0.0226537216828479,0,0.0110843373493976,0.0255027990877047,0,0,0,0,0.00807635829662261,0.00144411283334938,0,0,0,0.00531914893617021,0,0.0531013615733737,0,0,0,0,0.00928903179707038,0.0385196374622356,0.00228571428571429,0,0,0,0,0.0171858216970999,0.0159574468085106,0.00175669740887132,0.00198183319570603,0.0154769425142135,0.0087893864013267,0,0,0.0170124481327801,0,0,0,0,0,0.00749687630154102,0,0.0110663983903421,0.0285053929121726,0,0,0,0,0.0100112485939258,0,0,0,0,0,0,0,0.00988933364728043,0,0,0,0,0,0,0,0,0,0,0,0.00415430267062315
"Planococcaceae",0.000771977226671813,0.00617999227500966,0,0,0.00113307314616644,0,0.00725689404934688,0,0,0,0,0.000367107195301028,0,0,0,0,0.0035982478097622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102040816326531,0,0,0,0,0.0116086235489221,0.0398388540734109,0,0,0,0,0,0,0.00513698630136986,0,0,0,0,0,0,0,0.00355600711201422,0.000112485939257593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pleomorphomonadaceae",0,0,0,0,0,0,0.00228073812979473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polyangiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365714285714286,0,0.0077286389008158,0,0,0,0,0,0,0,0.00945273631840796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176595243701436,0,0,0,0,0,0,0,0,0,0,0,0
"Porphyromonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942760942760943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prevotellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210332103321033,0,0,0,0,0,0.0181392627267408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Promicromonosporaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574886535552194,0,0,0,0,0,0,0,0,0.0150279089738085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propionibacteriaceae",0,0,0,0,0,0.00457831325301205,0,0,0.00109769484083425,0,0,0.00385462555066079,0,0,0,0.00449236298292902,0,0,0,0,0,0,0.00236247046911914,0.00500178635226867,0,0.00754285714285714,0,0,0,0.00642339756730901,0.0118152524167562,0,0,0,0,0.00165837479270315,0,0,0,0.00455580865603645,0,0,0,0,0,0.00099361249112846,0,0,0,0,0,0,0,0,0.0146284376828555,0,0.0301810865191147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudanabaenaceae",0,0,0,0,0,0,0,0,0,0,0.0117681671079729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142694063926941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudohongiellaceae",0,0,0.00299177262528048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonadaceae",0.144359741387629,0.116647354190807,0.00797806033408128,0.0947757743874249,0.250660959335264,0.117349397590361,0.0532863363052042,0.277394818160209,0.0312843029637761,0.00430488731324386,0.00647249190938511,0,0.0312891113892365,0.119740066048791,0.0280827163645647,0.00778676250374364,0.0143929912390488,0.0516359125445806,0,0.00936524453694069,0.00956799072194839,0.351470455976257,0.0539993250084374,0.022508038585209,0.0596676737160121,0.0169142857142857,0.0127690623859905,0,0.00905797101449275,0.017630176301763,0.0386680988184748,0.07569558101473,0.025911286780852,0.442774566473988,0.00852811118130133,0,0.00895255147717099,0.117035356400076,0.0340248962655602,0,0.035016835016835,0.0738938725862855,0.054590570719603,0.0253995433789954,0.182007496876302,0.0126330731014904,0.0251509054325956,0,0,0.172731804586241,0.0361881785283474,0.00838201676403353,0.0077615298087739,0.032053671263511,0.023990637799883,0,0,0,0.0437017994858612,0,0,0,0,0.0131313131313131,0,0.0109502598366741,0,0.0267441860465116,0.0254992319508449,0.0933441558441558,0.0393982808022923,0.027979274611399,0.416815034619189
"Pseudonocardiaceae",0,0,0.0191972076788831,0,0,0,0.00933029234916027,0.00261468980270977,0,0,0,0.013582966226138,0,0.00809630339831682,0.0135307633392903,0.0359389038634322,0.0215894868585732,0,0,0,0,0,0.0199122510968613,0,0,0.0096,0,0.0165306998711894,0.008756038647343,0.001503348366817,0,0,0.0149319279754062,0.00957886044591247,0,0.0276948590381426,0,0.0130459444129325,0,0.0239179954441913,0,0.00805838528204349,0,0.00513698630136986,0,0.0110716820440028,0.00469483568075117,0,0,0.0162013958125623,0.0156815440289505,0.00558801117602235,0.0114735658042745,0,0,0,0,0,0.032133676092545,0,0.0131857781963739,0,0,0,0,0.0170749814402376,0.0303336703741153,0.05,0.00737327188940092,0.0073051948051948,0.153295128939828,0,0.0019782393669634
"Puniceicoccaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055817947617003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrinomonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226928895612708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256849315068493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhizobiaceae",0.0622406639004149,0,0.0179506357516829,0.00601017105871475,0.0710059171597633,0.0732530120481928,0.0292349160273689,0.00130734490135488,0.00713501646542261,0,0.00353045013239188,0.0121145374449339,0,0.0187493341855758,0.0288486086290528,0.010482180293501,0.00860450563204005,0.00496200961389363,0.00529500756429652,0,0.0182661641055378,0.0724885331414696,0.00506243671954101,0.0114326545194712,0,0.0580571428571429,0.0291864283108355,0.0240446543580936,0.00422705314009662,0.012846795134618,0.0284640171858217,0.007569558101473,0.0276679841897233,0.0239471511147812,0,0.0200663349917081,0,0.0608810739270183,0.0161825726141079,0.0145216400911162,0,0.0329937661547818,0,0.00770547945205479,0.00791336942940441,0.0035486160397445,0.00234741784037559,0,0.0166051660516605,0.00373878364905284,0.0138721351025332,0.00457200914401829,0.0015748031496063,0.00782705926202013,0.0544177881802224,0.0101232394366197,0,0.0238095238095238,0.0044987146529563,0,0.0155403814457264,0,0,0,0,0,0,0,0,0.051948051948052,0.0114613180515759,0,0.00712166172106825
"Rhizobiales_Incertae_Sedis",0,0,0.00573423086512092,0,0,0,0,0.000950796291894462,0.00329308452250274,0,0,0.00477239353891336,0,0,0,0,0.000938673341677096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134264232008593,0,0,0,0,0.0066334991708126,0,0,0,0,0.0316498316498317,0,0,0,0,0,0.0073775989268947,0,0,0,0,0,0.00101237345331834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787965616045845,0,0
