"","MG_A0","MG_A1","MG_A2","MG_A3","MG_B0","MG_B1","MG_B2","MG_B3","MG_C0","MG_C1","MG_C2","MG_C3","MG_Ct_qPCR_pos_zymo","MG_E0","MG_E1","MG_E2","MG_E3","MG_F0","MG_F1","MG_F2","MG_F3","MG_G0","MG_G1","MG_G2","MG_G3","MG_I0","MG_I1","MG_I2","MG_I3","MG_J0","MG_J1","MG_J2","MG_J3","MG_K0","MG_K1","MG_K2","MG_K3","MG_L0","MG_L1","MG_L2","MG_L3","MG_M0","MG_M1","MG_M2","MG_M3","MG_N0","MG_N1","MG_N2","MG_N3","MG_O0","MG_O1","MG_O2","MG_O3","MG_P0","MG_P1","MG_P2","MG_P3","MG_Q0","MG_Q1","MG_Q2","MG_Q3","MG_R0","MG_R1","MG_R2","MG_R3","MG_S0","MG_S1","MG_S2","MG_S3","MG_T0","MG_T1","MG_T2","MG_T3"
"Aneurinibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446650124069479,0,0,0,0,0.0432835820895522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122950819672131,0
"Angustibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143584993052339,0,0,0,0.00745650372825186,0,0,0,0,0,0.0065123010130246,0,0,0,0,0,0,0,0,0,0,0,0,0.00251396648044693,0,0,0,0,0,0,0,0,0,0,0,0,0.00815363158459393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anoxybacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303336703741153,0,0,0,0,0,0
"Antricoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00704607046070461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aphanizomenon_MDT14a",0,0,0.00336538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026246719160105,0.00151929504709815,0,0,0,0,0,0,0,0,0.00940665701881331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295143547088811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aphanizomenon_NIES81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171890798786653,0,0,0,0,0,0
"Aquabacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164484726418261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207219251336898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aquicella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000599340725202278,0,0,0,0,0,0,0,0,0.00356930398572278,0,0.00236026177448772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aquipuribacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041422160856058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aquisphaera",0,0,0,0,0,0,0,0,0.00644468313641246,0,0,0.00885595517802277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332532791428044,0,0,0,0,0,0,0,0,0,0,0,0.003662109375,0,0,0.0155562707863963,0,0,0,0,0,0,0,0,0,0,0,0,0.00184026499815974,0,0,0,0,0,0,0
"Arachidicoccus",0.0016145882799886,0,0,0,0,0,0,0,0,0,0,0,0,0.00693714525961741,0.00346534653465347,0,0,0,0,0,0,0,0,0,0,0,0,0.0196850393700787,0.00268496420047733,0.0134146341463415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109739368998628,0,0,0,0,0,0,0,0,0,0.00726185390858607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arcicella",0,0,0,0,0,0,0,0,0,0.00508351488743646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arcticibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219966159052453,0,0,0,0,0,0.00419538507641594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arenimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440011733646231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aridibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698324022346369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arsenicicoccus",0,0,0,0,0,0,0,0,0,0,0,0.0104825591903127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arthrobacter",0.0025643460917466,0,0.00528846153846154,0,0.000620193500372116,0,0.0101435406698565,0.000232937339855579,0,0,0.0138927479855515,0,0,0.00725247004414547,0,0.00823529411764706,0.0260923266944573,0.00546946216955333,0,0,0.0146368406517537,0.00887573964497041,0.0261832829808661,0,0,0,0,0.00911728139245752,0,0.00799457994579946,0.0182501341921632,0.0075978959672706,0,0.00618993321387848,0,0.0089678510998308,0,0.0131165712174395,0,0.0329608938547486,0,0.00973928678453701,0.0300842358604091,0,0.0191387559808612,0.00315500685871056,0.00161917098445596,0,0,0.065185546875,0,0.0523573200992556,0.0668383220684476,0.0043557168784029,0.0152046783625731,0.00384451089278086,0,0,0,0.0348837209302326,0.0283867989845373,0,0,0,0,0.048582995951417,0,0,0,0.112824675324675,0,0,0.017530487804878
"Arthrospira_PCC-7345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000656598818122127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asticcacaulis",0.00978250546110742,0,0,0,0,0,0,0,0,0,0,0,0,0.00451965524490225,0,0,0.00185270958777212,0,0,0,0,0,0.00872776099362202,0,0,0,0,0.00518027351844177,0,0,0,0.00155854276251705,0,0,0,0,0.00986842105263158,0.00424903011269167,0,0,0,0.0232244531015883,0,0.0101958679903408,0,0,0,0,0,0,0,0,0.00557880055788006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atopobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205278592375367,0,0,0,0,0,0,0,0,0,0.0231702831923501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aurantimicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013300340241262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aureimonas",0,0,0.00817307692307692,0,0,0,0,0,0,0,0,0.00524127959515633,0,0,0.0136138613861386,0,0.00463177396943029,0,0,0,0.00883733775200221,0.00259996413842568,0,0,0,0,0.0112156295224313,0.00393700787401575,0,0,0,0,0.00395256916996047,0,0,0,0,0,0,0,0,0.00509439616421936,0,0.00295143547088811,0,0,0,0,0,0,0.0136823319452707,0,0.00150198476558309,0,0,0.00982486117043998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Azoarcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383084577114428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Azohydromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118577075098814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Azospira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564971751412429,0,0,0,0,0,0,0,0,0,0.000599340725202278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Azospirillum",0.000664830468230601,0,0.00841346153846154,0,0,0,0,0,0,0,0,0,0,0.00430943872188354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacillus",0.00778801405641561,0,0.034375,0.0614474283113336,0.00955097990573059,0,0.0361722488038278,0.0174703004891684,0.0198711063372718,0,0.0872464573492637,0.0542201337429966,0.178938356164384,0.0090393104898045,0.0183168316831683,0.0155882352941176,0.0287169986104678,0.00941962929200851,0,0,0.008008837337752,0,0,0.0874259839777081,0,0.0463996498139637,0,0.0238292581848322,0.0259546539379475,0.0170731707317073,0,0.00857198519384376,0.0500658761528327,0,0,0.0654822335025381,0.0892269736842105,0.0171808608904489,0,0.029608938547486,0.0254010695187166,0.0196284087503746,0.0589651022864019,0.0472229675342098,0.0606060606060606,0.0093278463648834,0.0116580310880829,0.00902255639097744,0.121000367782273,0,0.0232004759071981,0.0186104218362283,0,0,0,0.0623665100384451,0.0651741293532338,0,0,0.0625,0,0,0.0608272506082725,0.0474777448071217,0,0,0,0.0229621125143513,0.01619804400978,0,0.0211714890613973,0.0727459016393443,0
"Bacteroides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351339481774264,0,0,0,0,0,0,0,0,0,0,0.00134156157767642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114329268292683
"Barrientosiimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677506775067751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bauldia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000965561635017702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BBMC-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00660017600469346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bdellovibrio",0,0,0.00480769230769231,0,0,0,0,0.00291171674819474,0,0,0,0,0,0,0,0,0,0,0.00498679964799061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belnapia",0,0,0.00504807692307692,0,0,0,0,0,0,0,0,0.00343394180372312,0,0,0,0,0,0,0,0.00931998619261305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369259173782599,0,0,0,0,0,0,0,0,0,0.0190543401552576,0,0
"BIyi10",0,0,0.00288461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blastocatella",0,0,0,0,0,0,0,0,0,0.0065359477124183,0,0.0057834809325863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00487012987012987,0,0,0
"Blastococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232696897374702,0,0,0.0081823495032145,0,0,0.0102072378595732,0,0,0,0,0,0,0,0.022864019253911,0.00858599409712906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405539070227498,0,0,0,0,0.015281173594132,0,0,0,0
"Blastopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003813435024934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blautia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109097993376193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981558596073766,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0.013408609738885,0,0
"Bordetella",0.000379903124703201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166266395714022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bosea",0.0011397093741096,0,0,0,0.00173654180104193,0.00572868927589368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119868145040456,0,0,0,0,0,0,0,0.00048828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brachybacterium",0,0,0,0,0,0,0,0,0.0531686358754028,0,0,0.0121091632026026,0,0.00472987176792096,0,0,0,0.0115466423579459,0,0,0.0466721900027617,0,0,0,0,0.0485883125410374,0.0065123010130246,0.00953170327393286,0,0.0613821138211382,0,0,0,0,0,0,0.00246710526315789,0.0522815444300757,0,0,0,0,0,0,0,0.00644718792866941,0,0,0.0393527031997058,0,0.0121951219512195,0.0086848635235732,0,0,0,0,0,0,0,0,0.0196168936072006,0,0,0.0128585558852621,0,0,0,0,0,0,0,0,0
"Bradyrhizobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262770653773387,0,0.01,0.00200710205341979,0,0,0,0,0,0.0114132259147365,0,0,0.0072225869993434,0.0115774240231548,0,0,0,0,0,0,0,0.00463965357253325,0,0,0,0,0.0122905027932961,0,0,0,0,0,0,0,0.0172932330827068,0,0,0,0,0,0.00326678765880218,0.016374269005848,0,0,0.0126182965299685,0,0,0,0,0,0.0286844708209693,0,0,0,0,0,0,0,0.0358606557377049,0.00476371951219512
"Branchiibius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brevibacillus",0,0,0.00649038461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brevibacterium",0.0013296609364612,0,0,0,0.0016125031009675,0,0,0,0.0166487647690655,0,0,0.00506054581601301,0,0,0,0,0,0.0150410209662716,0,0,0.048053024026512,0,0,0,0,0.105274677172248,0.0224312590448625,0,0.0164081145584726,0.0677506775067751,0,0.0122735242548217,0,0,0,0,0,0.0075743580269721,0.0217846669459573,0,0,0,0,0,0,0.00548696844993141,0,0,0,0.001953125,0.000892325996430696,0.00372208436724566,0,0,0,0,0,0.0402208201892744,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0
"Brevifollis",0,0.0069071373752878,0,0.00682749203459263,0,0,0,0,0,0,0,0,0,0,0.0155940594059406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038917089678511,0.0139802631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brevundimonas",0.001424636717637,0,0,0,0,0.0297891842346471,0.00344497607655502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290095317032739,0,0,0,0.00642898889538282,0,0.00162892979312592,0,0.00524534686971235,0,0,0,0.00502793296089385,0,0.00149835181300569,0,0,0.0043859649122807,0,0,0,0,0.00634765625,0,0.00297766749379653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416859657248726,0,0.00220005866823115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541455160744501,0,0,0,0,0,0.00119868145040456,0,0.00751274483498793,0,0,0,0,0,0,0,0.00421836228287841,0.00332582340950542,0,0,0,0,0,0,0.0426356589147287,0,0,0,0,0,0,0,0,0,0,0,0,0.00114329268292683
"Bryocella",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000840866092074837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burkholderia-Caballeronia-Paraburkholderia",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204961109943242,0.0121287128712871,0,0.00864597807626988,0.0161045274992404,0,0,0,0.00125515510130895,0,0,0,0,0.0133863965267728,0,0.00835322195704057,0,0,0,0,0.00602704023456589,0,0,0,0.0133013116571217,0,0,0,0.00644291279592448,0,0,0.0159489633173844,0.0116598079561043,0,0,0,0.010009765625,0,0,0.00654436219289776,0,0.0245614035087719,0.00897052541648868,0,0,0,0,0,0,0,0,0,0.361244019138756,0.0505561172901921,0.00574052812858783,0.0241442542787286,0.00649350649350649,0.0105857445306987,0,0
"Buttiauxella",0.000759806249406401,0,0.00480769230769231,0,0,0.000687442713107241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251361541684122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574052812858783,0,0,0,0,0
"Caenimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132003520093869,0.0262340352088367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Alysiosphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279329608938547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Amoebophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Aquiluna",0,0,0,0,0,0,0.00995215311004785,0,0,0,0,0,0.00285388127853881,0,0,0.0114705882352941,0.00571252122896403,0,0,0,0,0,0,0,0,0,0,0,0.00536992840095465,0,0,0,0,0,0.0160841323847819,0,0,0,0,0,0.0327540106951872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343283582089552,0.0867507886435331,0,0,0,0,0,0,0.0440060698027314,0,0,0,0,0,0.023288637967537,0,0
"Candidatus_Aquirestis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507159904534606,0,0.011808910359635,0,0,0,0.0055675842870399,0,0,0,0,0,0,0,0,0,0.00318979266347687,0,0.00485751295336788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Baumannia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128789911456936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Cardinium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104884626910399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Fritschea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Jidaibacter",0,0,0,0,0,0,0,0,0,0.0121036068748487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Limnoluna",0,0,0.0112980769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Nostocoida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277662660588479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Obscuribacter",0,0,0,0,0,0,0,0,0,0,0.00527924423450959,0.00180733779143322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049730625777041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114810562571757,0,0,0,0,0
"Candidatus_Omnitrophus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218866272707376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Ovatusbacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000643707756678468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Planktoluna",0,0,0,0,0,0.00618698441796517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Planktophila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148335745296671,0,0,0,0,0,0,0,0.00804206619239097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614754098360656,0
"Candidatus_Portiera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414421881475342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Profftella",0.00845284452464621,0,0,0.00819299044151115,0.00756636070453982,0,0,0,0,0,0,0,0,0.00409922219886483,0,0,0,0.00334244910361592,0,0,0,0.00125515510130895,0,0,0,0,0,0,0,0,0.00107353730542136,0,0,0,0,0,0,0,0,0,0,0.0224752771950854,0,0.00107324926214113,0,0.000823045267489712,0,0,0,0,0.000594883997620464,0,0.000858277008904624,0,0,0,0,0,0,0,0,0,0,0,0,0.00680898049319102,0,0,0,0,0,0,0
